region,crop_type,xland_base,xwater_base,revenue_base,xlandsc,xwatersc,revenuesc,shortage
Yolo,Orchards,73384.35481,256474.7747,229220867,73384.3548,256474.7737,229220867,0
Yolo,Rice,36389.62069,165004.2874,85872059.8,36389.62067,165004.2866,85872059.76,0
Yolo,Vegetables,41723.9384,107315.6973,171870724.4,41723.9384,107315.6969,171870724.4,0
Yolo,Vineyards,19923.85755,53032.35423,132374647.9,19923.85755,53032.35405,132374647.9,0
Yuba,Alfalfa and pasture,7521.124196,29721.13562,8179555.016,7521.124212,29721.13536,8179555.035,0
Yuba,Field and grain,3525.017529,5698.342325,3526816.974,3525.017594,5698.342334,3526817.025,0
Yuba,Orchards,31263.87187,104130.1597,94207880.09,31263.87188,104130.1588,94207880.12,0
Yuba,Rice,36989.14137,167722.7407,96465469.32,36989.14138,167722.7389,96465469.33,0
Yuba,Vegetables,382.4393853,849.2901251,883963.8032,382.439386,849.2901175,883963.8046,0
Yuba,Vineyards,259.3487353,690.3218398,1410091.924,259.3487354,690.3218341,1410091.924,0
Alameda,Alfalfa and pasture,90.89567065,364.9873232,108804.9945,87.59597447,347.379876,104981.8991,0.01
Alameda,Field and grain,1628.968525,812.2845583,1251440.488,1634.355333,807.1646004,1253759.285,0.01
Alameda,Orchards,1748.469366,6258.914893,9923396.046,1746.663594,6196.731651,9912933.799,0.01
Alameda,Vegetables,164.9887184,222.6218821,1949688.806,164.951895,220.6669144,1949253.661,0.01
Alameda,Vineyards,2836.622596,7125.903789,27780643.64,2836.378145,7064.92238,27778249.59,0.01
Alpine,Alfalfa and pasture,3570.583967,12647.18616,3002483.465,3570.579541,12520.68441,3002596.649,0.01
Alpine,Orchards,2.03478733,6.185753483,5835.763797,2.034996967,6.140125184,5836.365035,0.01
Alpine,Vegetables,1.80498658,4.002852288,3781.516461,1.80923821,3.976592352,3790.42379,0.01
Amador,Alfalfa and pasture,3941.454316,17822.32222,3482913.285,3923.014047,17569.00168,3468910.889,0.01
Amador,Field and grain,1572.712614,738.2294445,648943.2996,1591.189928,742.9604313,656522.1337,0.01
Amador,Orchards,497.5833774,1708.357561,870899.0497,497.5433304,1697.821417,870828.9314,0.01
Amador,Vegetables,9.0629065,24.17741178,296836.9685,9.063063055,24.06173668,296842.0962,0.01
Amador,Vineyards,3708.162607,11489.68442,19744155.73,3708.16555,11431.09818,19744171.4,0.01
Butte,Alfalfa and pasture,7411.880459,29180.78471,6986406.432,7381.017711,28738.53459,6957117.913,0.01
Butte,Field and grain,5480.397691,6073.782912,4238038.227,5533.914147,6057.866242,4275625.166,0.01
Butte,Orchards,104390.6332,356496.8233,355282757.3,104362.2475,353478.4754,355177880.3,0.01
Butte,Rice,100258.8222,454611.3754,251672589.3,100160.1595,449615.902,251424923.4,0.01
Butte,Vegetables,1494.124416,3746.267817,4743562.019,1494.7209,3715.91126,4744901.144,0.01
Butte,Vineyards,201.246893,535.6691841,1551693.229,201.2456004,531.5668758,1551683.263,0.01
Calaveras,Alfalfa and pasture,792.0573766,3643.612084,816481.1034,787.8952485,3595.372034,812190.6328,0.01
Calaveras,Field and grain,487.6662076,227.5727719,113555.2412,493.3403182,228.7817134,114876.483,0.01
Calaveras,Orchards,1441.328391,5004.189258,2565540.717,1439.182985,4951.566186,2563579.526,0.01
Calaveras,Vegetables,16.88744847,45.05119805,553113.8394,16.88674801,44.80929378,553090.8972,0.01
Calaveras,Vineyards,840.9935737,2605.805565,3523852.567,840.8921157,2590.439441,3523427.448,0.01
Colusa,Alfalfa and pasture,11506.7643,42933.07991,17117995.87,11455.70396,42342.90401,17039274.61,0.01
Colusa,Field and grain,21166.05693,41310.8772,17586284.16,21221.5279,40855.79329,17628654.93,0.01
Colusa,Orchards,96101.24735,339777.2949,395586102.2,96057.73112,336918.2173,395401657.7,0.01
Colusa,Rice,124782.483,565810.918,342635624.2,124657.9098,559762.8002,342293563.1,0.01
Colusa,Vegetables,20026.57944,49154.03668,75833394.99,20020.67196,48708.24417,75801422.91,0.01
Colusa,Vineyards,1363.005073,3627.980559,8686998.649,1362.967682,3600.086402,8686760.338,0.01
Contra Costa,Alfalfa and pasture,12153.73522,54478.75089,19211763.16,12088.59344,53766.53905,19129980.11,0.01
Contra Costa,Field and grain,12993.07796,25340.40381,65697779.99,13044.27337,25179.6787,65709498.27,0.01
Contra Costa,Orchards,2725.183751,9389.896713,20060472.87,2724.696566,9325.804077,20057396.94,0.01
Contra Costa,Vegetables,3675.572713,8539.760726,16137960.49,3675.784989,8478.023908,16137564.54,0.01
Contra Costa,Vineyards,1944.209666,5986.23648,10056902.9,1944.110767,5947.652504,10056391.32,0.01
Del Norte,Alfalfa and pasture,8200.14759,25004.68003,2746874.623,8196.259059,24746.20811,2746075.837,0.01
Del Norte,Field and grain,351.0409307,430.7494755,287406.89,352.652872,430.8854346,288726.6308,0.01
Del Norte,Orchards,1.07380461,3.08750893,1995.308107,1.073820946,3.075212394,1995.338462,0.01
Del Norte,Vegetables,322.3115464,598.2518866,700886.6353,322.4307406,596.2325488,701145.8305,0.01
El Dorado,Alfalfa and pasture,455.0391869,1865.262686,489764.7271,453.2169577,1836.083597,487803.4376,0.01
El Dorado,Field and grain,13.11285309,10.34686248,8332.662703,13.30365655,10.3935997,8453.910222,0.01
El Dorado,Orchards,889.2428705,2965.871749,3880227.084,889.1269364,2938.96844,3879720.705,0.01
El Dorado,Vegetables,340.8181236,903.6660287,715876.4071,340.782332,894.9148116,715801.9937,0.01
El Dorado,Vineyards,2434.230004,7041.791881,11079351.92,2434.121031,6978.709468,11078855.93,0.01
Fresno,Alfalfa and pasture,45722.99842,205634.9496,77549701.11,45148.14984,200920.7972,76577564.74,0.01
Fresno,Field and grain,122665.7152,254711.1328,197905472.7,122587.324,251707.1368,197585182.5,0.01
Fresno,Orchards,539298.4597,2007623.691,3000981484,538881.0801,1989538.503,2998752203,0.01
Fresno,Rice,1708.258767,8257.585532,4652940.464,1705.335193,8157.849026,4644977.258,0.01
Fresno,Vegetables,143369.071,289605.3313,1477547245,143243.4944,286934.4837,1476891745,0.01
Fresno,Vineyards,147940.4853,590430.9594,681082969.7,147899.5969,585442.2436,680894729,0.01
Glenn,Alfalfa and pasture,21214.05273,81358.0698,33615601.8,21143.95449,80362.42894,33501837.54,0.01
Glenn,Field and grain,27822.06724,52237.85778,26330886.75,27915.451,51704.36135,26398018.08,0.01
Glenn,Orchards,107226.683,370528.5155,396207223.9,107180.7612,367371.9617,396033238,0.01
Glenn,Rice,77153.95451,349845.1768,196055270.2,77069.45401,345988.6423,195840546.6,0.01
Glenn,Vegetables,3794.481699,8456.246866,9426671.655,3794.307449,8374.198204,9425376.389,0.01
Glenn,Vineyards,2.48784679,6.62202949,20236.46914,2.487791814,6.571547842,20236.02196,0.01
Humboldt,Alfalfa and pasture,36445.04893,111441.7164,7604179.734,36438.10817,110277.4652,7603580.212,0.01
Humboldt,Field and grain,2331.55182,5163.74777,2087912.979,2334.216595,5153.031145,2090063.542,0.01
Humboldt,Orchards,67.32384725,193.2531624,95496.67775,67.32527684,192.7558067,95498.73198,0.01
Humboldt,Vegetables,353.6302431,656.3834354,768991.1019,353.7140863,655.034443,769173.4241,0.01
Humboldt,Vineyards,128.337117,287.9009411,549896.0668,128.339788,287.2851679,549907.5115,0.01
Imperial,Alfalfa and pasture,235851.5276,1678790.954,274815702.3,235186.1076,1656736.589,274788663.8,0.01
Imperial,Field and grain,94499.15139,374207.939,404239173.8,94551.48374,374013.6775,404332056.7,0.01
Imperial,Orchards,10371.67758,61721.34259,108555016.5,10371.76462,61670.59638,108555925,0.01
Imperial,Vegetables,71189.89797,122584.5247,597669742.9,71204.42913,122505.4498,597792023.7,0.01
Imperial,Vineyards,143.6369568,587.3311208,1540694.352,143.642975,586.8581144,1540758.905,0.01
Inyo,Alfalfa and pasture,13554.75215,83129.95485,9446299.674,13545.7675,82295.75217,9443385.474,0.01
Inyo,Field and grain,66.25361322,112.2687585,50323.33867,66.79982853,112.8371023,50738.21986,0.01
Inyo,Orchards,27.53441111,159.5485522,297069.449,27.5346504,159.1652638,297070.0054,0.01
Kern,Alfalfa and pasture,44565.07783,204423.9051,98831537.05,44251.21489,200812.56,98137930.19,0.01
Kern,Field and grain,78351.39064,154642.6832,258304310.1,78734.4276,153392.1756,258578823.9,0.01
Kern,Orchards,452649.0743,1693457.853,3404368496,452501.5753,1677295.777,3403448329,0.01
Kern,Vegetables,69713.07172,116811.1936,826588168.8,69740.64271,115803.8512,826845029.4,0.01
Kern,Vineyards,85056.36119,340978.6541,834539464.2,85050.54575,337906.7822,834482405.4,0.01
Kings,Alfalfa and pasture,28170.79948,127879.1123,64476864.51,27883.85047,125563.8388,63826229.25,0.01
Kings,Field and grain,197547.9391,520976.5534,438058314.7,197172.9925,515622.8784,437077115.7,0.01
Kings,Orchards,122186.019,451861.8293,638898467.1,122099.6286,448331.6601,638444698.4,0.01
Kings,Vegetables,36134.11076,73719.02819,324647550.1,36090.41078,73104.73557,324405117.4,0.01
Kings,Vineyards,6035.201637,24194.61629,34322097.79,6033.932304,24021.71532,34314879.12,0.01
Lake,Alfalfa and pasture,4263.452077,16907.11611,2569643.504,4230.697892,16623.6913,2549902.089,0.01
Lake,Field and grain,1845.040641,1481.50267,1135042.161,1852.780186,1479.199955,1139759.384,0.01
Lake,Orchards,6788.328216,22563.55056,3351496.583,6773.162886,22262.7339,3344235.798,0.01
Lake,Rice,311.6135987,1412.973777,797552.6812,311.3451702,1402.971285,796865.6577,0.01
Lake,Vegetables,71.26432411,187.4131511,150433.0237,71.23143286,186.3209559,150364.0197,0.01
Lake,Vineyards,12239.99548,32579.82419,105559453.5,12239.65058,32426.13936,105556479,0.01
Lassen,Alfalfa and pasture,78393.31894,278685.1858,40547140.83,78340.69857,275671.4822,40552383.8,0.01
Lassen,Field and grain,13937.05855,15456.26279,9550561.598,13954.70846,15459.87387,9562557.368,0.01
Lassen,Rice,1612.289111,7228.135024,4190348.356,1612.209985,7219.191055,4190142.707,0.01
Lassen,Vegetables,252.0770441,587.90433,562511.1982,252.1454936,587.3658926,562655.8356,0.01
Los Angeles,Alfalfa and pasture,6006.697414,34922.04581,15308408.15,5965.976385,34422.33589,15222348.36,0.01
Los Angeles,Field and grain,6342.971391,10728.38247,5425860.8,6383.652746,10716.19447,5454954.728,0.01
Los Angeles,Orchards,571.2892756,2343.632522,4744949.146,571.251631,2328.379553,4744742.003,0.01
Los Angeles,Vegetables,3833.639369,13433.55558,47723951.75,3833.711059,13342.72321,47725787.58,0.01
Los Angeles,Vineyards,323.7676266,973.0553689,3340660.495,323.773354,967.0320047,3340719.591,0.01
Madera,Alfalfa and pasture,10164.89452,42892.80801,19636373.17,10102.69549,42136.93228,19524659.88,0.01
Madera,Field and grain,27634.60505,52192.32145,42998468.14,27744.08318,51704.70876,43079355.41,0.01
Madera,Orchards,234715.9951,872979.3309,1199345759,234630.5016,864447.9736,1198899151,0.01
Madera,Vegetables,4131.040517,9703.258899,28408494.85,4134.529915,9619.320412,28423919.52,0.01
Madera,Vineyards,57576.85363,178400.9894,259229368.1,57574.63044,176698.0866,259219358.6,0.01
Marin,Alfalfa and pasture,7641.634487,24625.07336,9669063.496,7618.31434,24355.28408,9639556.199,0.01
Marin,Field and grain,4633.718937,3023.014294,1943132.855,4657.066392,3013.602523,1952698.641,0.01
Marin,Orchards,76.43378917,191.4113778,469484.0924,76.42312847,190.1015251,469418.9573,0.01
Marin,Vegetables,134.1170471,190.5063147,1584875.063,134.1131407,189.2717831,1584828.9,0.01
Marin,Vineyards,170.1696844,427.4847139,1092083.003,170.1570432,424.6553528,1092001.877,0.01
Mariposa,Alfalfa and pasture,81.47912833,374.8192307,60456.62978,81.21683506,369.8008577,60262.01102,0.01
Mariposa,Field and grain,29.4045766,13.72184683,21693.32335,29.64815006,13.75755316,21873.02047,0.01
Mariposa,Orchards,56.90121918,187.4499564,198141.1098,56.90391746,186.3256752,198150.6336,0.01
Mariposa,Vineyards,61.79857201,191.4819184,50198.00491,61.81459584,189.9141444,50211.02082,0.01
Mendocino,Alfalfa and pasture,19710.75792,60455.3009,1552749.617,19673.36027,59387.98254,1550014.433,0.01
Mendocino,Field and grain,4768.097439,5850.757822,3180446.3,4774.622244,5852.165316,3184798.517,0.01
Mendocino,Orchards,1672.729453,4736.504401,2572712.333,1672.734471,4731.519913,2572723.351,0.01
Mendocino,Vegetables,219.5862892,407.5805327,477504.1326,219.6053601,407.2335394,477545.6035,0.01
Mendocino,Vineyards,17408.34417,39052.44864,142318797.5,17408.40876,39018.66516,142319325.5,0.01
Merced,Alfalfa and pasture,67455.81277,289372.3491,108024442.5,66756.75016,284074.2037,106866699.8,0.01
Merced,Field and grain,165339.0669,363101.3324,283832944.7,165072.981,359569.9101,283252184.4,0.01
Merced,Orchards,194494.264,724829.6124,925341630.7,194323.0461,719409.6029,924514931.6,0.01
Merced,Rice,1462.320105,7068.737814,3983054.862,1460.069124,6999.568338,3976923.66,0.01
Merced,Vegetables,52913.95304,140207.9096,534468003,52850.5993,139145.8616,534092514.9,0.01
Merced,Vineyards,13065.67275,40483.78469,76261293.59,13063.49417,40213.94217,76248577.75,0.01
Modoc,Alfalfa and pasture,142320.9292,500260.2031,239600307.5,141916.958,495070.6943,238917907.6,0.01
Modoc,Field and grain,27043.29414,31619.20471,21521785.26,27129.48196,31460.13596,21587096.74,0.01
Modoc,Orchards,23.52404065,78.28192401,66512.10541,23.51650438,77.68743685,66490.79728,0.01
Modoc,Rice,2348.147321,10647.38703,5816493.02,2345.265233,10541.14912,5809353.926,0.01
Modoc,Vegetables,4249.156657,10048.30355,20716420.74,4248.162576,9977.103379,20711306.75,0.01
Modoc,Vineyards,11.97948202,26.87378545,33898.42838,11.97854035,26.68153559,33895.76374,0.01
Mono,Alfalfa and pasture,41978.88771,178461.1651,32717594.31,41930.37455,176665.9713,32665429.98,0.01
Mono,Field and grain,536.3885823,825.4528204,395687.3524,540.50249,827.5016808,398722.1322,0.01
Mono,Vineyards,13.74318799,47.22416791,62791.46334,13.74350367,47.030842,62792.90565,0.01
Monterey,Alfalfa and pasture,2967.28172,12268.65559,571309.1409,2541.313773,10263.91814,519473.5729,0.01
Monterey,Field and grain,13564.38516,11558.78241,3401774.241,13569.05268,11503.8472,3402941.398,0.01
Monterey,Orchards,2104.105989,5538.002359,26484624.77,2103.971039,5516.245203,26483845.94,0.01
Monterey,Vegetables,148628.8891,163736.3574,2721491774,148626.0849,163112.5717,2721442613,0.01
Monterey,Vineyards,52090.08734,127994.2198,260136329.6,52086.39771,127488.4752,260117903.8,0.01
Napa,Alfalfa and pasture,851.9619408,3065.150016,616463.2661,841.1626169,2979.765977,608649.0831,0.01
Napa,Field and grain,1303.101757,599.6567053,514427.1329,1315.750361,598.7039146,519420.4382,0.01
Napa,Orchards,325.8517173,893.3298869,991577.8777,325.6788117,883.3821221,991079.1846,0.01
Napa,Vegetables,23.45711765,34.14110461,277195.1934,23.45575878,33.81284187,277179.1355,0.01
Napa,Vineyards,44729.90451,113094.1674,879087506.2,44728.22959,112013.9159,879054588.6,0.01
Nevada,Alfalfa and pasture,3401.132977,13487.50945,3607662.002,3397.094087,13347.04365,3603377.856,0.01
Nevada,Field and grain,56.82569365,44.83903185,38225.73535,57.74172987,45.20669852,38841.93827,0.01
Nevada,Orchards,58.11365312,191.9904508,188302.3483,58.11449241,190.5830834,188305.2435,0.01
Nevada,Vegetables,82.80630109,220.4498107,173482.3927,82.84867222,218.8833176,173571.1618,0.01
Nevada,Vineyards,447.096224,1190.058967,2210794.155,447.125678,1181.782576,2210939.798,0.01
Orange,Alfalfa and pasture,6.93670503,39.29595966,77441.97037,6.931803588,38.92993234,77387.25025,0.01
Orange,Field and grain,808.4191514,2140.463525,905619.6472,808.4708782,2114.188723,903267.4773,0.01
Orange,Orchards,1536.950762,5037.6517,18897636.62,1536.872441,4994.983674,18896673.63,0.01
Orange,Vegetables,1228.833191,2204.007018,6661159.285,1228.864722,2179.101784,6660765.705,0.01
Placer,Alfalfa and pasture,11105.90815,43854.04837,9310138.462,11064.76737,43256.92843,9276023.98,0.01
Placer,Field and grain,5089.507961,4441.829575,3651728.84,5142.935307,4450.418175,3688582.606,0.01
Placer,Orchards,7059.554198,24177.14116,19329326.28,7056.950246,23994.33538,19323616.58,0.01
Placer,Rice,12340.31508,55955.65047,30259953.55,12330.61916,55437.31852,30236177.99,0.01
Placer,Vegetables,379.6313892,1008.719719,796296.9925,379.6439078,1001.511854,796323.5065,0.01
Placer,Vineyards,270.8750127,721.001924,1608390.48,270.8759006,716.2950556,1608395.752,0.01
Plumas,Alfalfa and pasture,38632.69594,151257.3279,40504555.82,38583.35566,149711.9049,40453009.46,0.01
Plumas,Field and grain,2249.350557,1774.878489,1447306.73,2285.567078,1789.708962,1470609.641,0.01
Plumas,Orchards,9.32000796,31.01457636,27920.11774,9.320031393,30.79203559,27920.18793,0.01
Plumas,Vegetables,22.6974171,60.42585211,43789.23629,22.70908203,60.00462931,43811.74098,0.01
Riverside,Alfalfa and pasture,58944.40976,384412.9061,168027808.8,58477.46743,379003.3786,167050524.6,0.01
Riverside,Field and grain,28852.70526,74890.78793,52466069.44,29058.09697,74593.20376,52524826.9,0.01
Riverside,Orchards,32744.14315,161790.9475,359959042.8,32741.15514,160903.9506,359926445.5,0.01
Riverside,Vegetables,28529.35583,49425.26102,256924944.7,28537.37667,49159.90585,257009145,0.01
Riverside,Vineyards,8812.126523,33230.85028,175617014.5,8811.808789,33052.80662,175610682.3,0.01
Sacramento,Alfalfa and pasture,39065.09079,158835.5442,62835093.22,38807.09135,156794.6396,62430767.91,0.01
Sacramento,Field and grain,50650.05351,87310.48757,42118433.22,50463.78138,86269.31688,41964354.54,0.01
Sacramento,Orchards,12625.04169,43132.18752,37916551.18,12615.8885,42843.49714,37888938.21,0.01
Sacramento,Rice,8613.964389,39070.52979,18111363.5,8597.998962,38704.13903,18077795.26,0.01
Sacramento,Vegetables,5252.792758,13289.12278,14406194.71,5232.175575,13154.38588,14359925.57,0.01
Sacramento,Vineyards,36667.75441,107217.9102,213832527.3,36661.64828,106601.2458,213796918.7,0.01
San Benito,Alfalfa and pasture,7795.394893,32753.08686,9262555.371,7759.059124,32285.16002,9219366.926,0.01
San Benito,Field and grain,9094.670383,7943.407098,6353466.186,9127.004724,7905.671595,6376302.043,0.01
San Benito,Orchards,2765.967648,7492.158988,7334010.99,2764.425222,7415.778626,7332357.816,0.01
San Benito,Vegetables,20122.15066,23191.61808,170114921.1,20127.8408,23029.01085,170155391,0.01
San Benito,Vineyards,4502.783032,11064.1051,39076238.36,4502.636848,10984.31136,39074969.74,0.01
San Bernardino,Alfalfa and pasture,9795.145272,59057.59364,36471746.87,9736.099605,58314.89868,36361649.05,0.01
San Bernardino,Field and grain,3687.775415,9851.248179,4272729.95,3707.850927,9810.290076,4285544.529,0.01
San Bernardino,Orchards,5049.463028,19958.17604,32542371.28,5048.846946,19841.25247,32541226.92,0.01
San Bernardino,Vegetables,1112.055923,1945.783165,9043360.695,1112.687692,1933.712815,9048497.666,0.01
San Bernardino,Vineyards,451.8493137,1324.068776,584814.911,451.9587646,1315.347173,584956.5699,0.01
San Diego,Alfalfa and pasture,2096.721939,11794.29295,23789594.57,2093.194102,11661.31574,23766878.56,0.01
